"","expo","nclaims","amount","coverage","ageph","sex","bm","power","agec","fuel","use","fleet","long","lat"
"43049",1,1,67.1791452135479,"TPL",53,"male",0,51,14,"diesel","private","0",4.65874223844029,51.258242662641
"2315",1,0,0,"TPL",33,"male",10,40,6,"gasoline","private","0",4.382733186599,50.8333251373601
"2862",1,0,0,"TPL",33,"male",4,55,8,"gasoline","private","0",4.36973950405122,50.823422611616
"107674",0.747945205479452,0,0,"TPL+",43,"male",7,68,4,"diesel","private","0",3.91157161470284,50.3653991507862
"108476",0.161643835616438,0,0,"TPL",41,"female",10,62,15,"diesel","private","0",4.03614560715801,50.5910847883396
"82882",1,0,0,"TPL+",41,"male",0,43,4,"gasoline","private","0",4.81895694303904,50.5201941257892
"61521",0.334246575342466,0,0,"TPL",31,"female",10,29,15,"gasoline","private","0",5.61256583281628,50.6800201548295
"48680",1,0,0,"TPL++",34,"male",0,44,5,"diesel","private","1",4.93011082851364,50.8123036159858
"134835",1,0,0,"TPL",44,"male",1,33,8,"gasoline","private","0",2.96562825093341,51.2373852863166
"42370",1,0,0,"TPL",41,"male",1,65,3,"diesel","private","0",4.43184109888125,51.3344705167668
"83616",1,0,0,"TPL",65,"male",1,73,7,"gasoline","private","0",4.6645370866217,50.4722649921733
"16829",1,0,0,"TPL",25,"female",0,99,5,"gasoline","private","0",4.22882726584794,50.7309769583469
"105020",1,0,0,"TPL",27,"male",11,33,8,"gasoline","private","0",5.44735206598013,50.3366842094579
"39780",1,1,64.6258419083835,"TPL++",40,"female",9,65,2,"gasoline","private","0",4.23104105710746,51.0959392503027
"137226",1,0,0,"TPL",75,"male",0,29,18,"gasoline","private","0",3.30589838083999,50.8439096861155
"102507",1,0,0,"TPL+",32,"male",1,55,4,"diesel","private","0",5.66451862339646,49.6190250931147
"86563",0.832876712328767,0,0,"TPL",44,"male",0,109,10,"gasoline","private","0",4.90380218476955,49.8511975750252
"106943",1,0,0,"TPL+",51,"male",1,69,1,"diesel","private","0",3.9567613947591,50.4569048505571
"31727",1,0,0,"TPL",73,"female",3,35,10,"gasoline","private","0",5.07352693608432,51.3353095920437
"77225",1,0,0,"TPL++",47,"male",0,57,2,"diesel","private","0",5.84419842219759,50.5851528730638
"35994",0.506849315068493,0,0,"TPL++",58,"male",4,66,5,"gasoline","private","0",4.42120677431875,51.1567505132737
"99245",1,0,0,"TPL",54,"male",0,57,8,"gasoline","private","0",4.53508926580273,50.4348962524154
"50227",1,0,0,"TPL++",34,"female",0,54,7,"gasoline","private","0",5.33206648847456,50.9274578648141
"96061",0.427397260273973,1,178.483337836732,"TPL",37,"male",0,40,10,"diesel","private","0",4.36024375406355,50.4620091548263
"160903",0.276712328767123,0,0,"TPL++",26,"female",9,66,3,"gasoline","work","0",3.65712866283752,50.9865027014351
"106747",1,0,0,"TPL",72,"female",0,31,10,"gasoline","private","0",3.9567613947591,50.4569048505571
"33736",1,0,0,"TPL",34,"male",9,51,5,"diesel","private","0",4.57877102015076,51.1934102373662
"85673",1,0,0,"TPL+",47,"female",11,47,6,"diesel","private","0",5.04139965945661,50.4229482270987
"99231",1,0,0,"TPL+",36,"male",2,65,5,"gasoline","private","0",4.53508926580273,50.4348962524154
"103494",1,0,0,"TPL+",34,"male",5,83,5,"gasoline","private","0",5.79271200231588,49.5665611096009
"84196",1,0,0,"TPL++",37,"male",0,85,3,"gasoline","private","0",5.04601128749727,50.4872244746992
"58745",1,0,0,"TPL+",67,"male",7,43,4,"diesel","private","0",5.55664901167823,50.6478075291239
"26859",1,0,0,"TPL+",65,"male",0,34,6,"gasoline","private","0",4.38714643615594,51.2160423671088
"70749",0.328767123287671,0,0,"TPL+",68,"female",0,40,10,"gasoline","private","0",5.37689355178617,50.5580030759282
"74441",1,0,0,"TPL+",25,"male",11,50,2,"diesel","private","0",5.72305244119386,50.6177182970185
"44231",1,0,0,"TPL",54,"male",0,44,11,"gasoline","private","0",4.68383153521203,50.8816251488922
"46539",1,0,0,"TPL",47,"male",0,85,4,"gasoline","work","0",4.69748768406466,50.9946540097155
"2398",0.0410958904109589,0,0,"TPL",32,"male",11,44,15,"gasoline","private","0",4.382733186599,50.8333251373601
"60121",1,0,0,"TPL",63,"female",0,63,16,"gasoline","private","0",5.55664901167823,50.6478075291239
"39667",1,0,0,"TPL",44,"male",1,88,10,"gasoline","private","0",4.29371923783481,51.0664118626558
"159761",1,0,0,"TPL",64,"male",1,75,3,"gasoline","private","0",3.5041755286041,50.9908192814946
"66354",1,0,0,"TPL",34,"male",5,44,5,"diesel","private","0",5.25512809509581,50.6945616991522
"34411",1,0,0,"TPL",49,"male",0,34,11,"gasoline","private","0",4.65203008520592,51.1514952831184
"70635",1,0,0,"TPL",36,"male",0,44,8,"gasoline","private","0",5.37689355178617,50.5580030759282
"150523",1,0,0,"TPL",35,"male",0,75,5,"gasoline","private","0",4.1502097937052,51.1714865860244
"152637",1,1,1292.21936593794,"TPL++",34,"male",8,80,3,"gasoline","private","1",4.27975529678492,51.1583134258473
"123684",1,0,0,"TPL+",42,"male",0,74,6,"gasoline","private","0",3.3850926114405,50.5371041551838
"91456",1,1,145.017711992345,"TPL",27,"female",14,40,10,"diesel","private","0",4.43709177560176,50.4173411858797
"28892",1,0,0,"TPL",27,"male",8,47,5,"gasoline","work","0",4.5072494214684,51.2070603907108
"139708",1,0,0,"TPL",23,"male",9,81,13,"gasoline","private","0",2.70119092663636,51.0063114073337
"3373",1,0,0,"TPL",51,"male",1,68,3,"diesel","private","0",4.33247075256287,50.8301343143514
"102893",1,1,1433.81614728842,"TPL+",43,"male",1,43,2,"diesel","private","0",5.80642284754309,49.6176933501103
"75983",1,0,0,"TPL",72,"female",0,40,12,"gasoline","private","0",6.12558783718456,50.6042172451328
"20157",1,0,0,"TPL",37,"female",14,66,5,"gasoline","work","0",4.42199154955779,50.9306576039942
"92824",1,0,0,"TPL",26,"male",7,47,9,"diesel","private","0",4.43709177560176,50.4173411858797
"127883",1,1,142.19172580993,"TPL+",72,"female",0,55,6,"gasoline","private","0",3.81557563469108,50.7084278097452
"55470",0.367123287671233,0,0,"TPL",58,"male",0,43,5,"diesel","private","0",5.52064010755127,50.8719205911985
"140375",1,0,0,"TPL",20,"male",10,55,6,"diesel","private","0",3.25373998907251,51.0015438966521
"93220",1,0,0,"TPL+",53,"male",1,55,7,"gasoline","private","0",4.43709177560176,50.4173411858797
"23342",0.252054794520548,0,0,"TPL",35,"male",0,73,7,"diesel","private","0",4.42178302488719,50.9794003304997
"95958",1,0,0,"TPL",61,"male",5,51,6,"diesel","private","0",4.36024375406355,50.4620091548263
"70808",1,0,0,"TPL",58,"male",0,33,9,"gasoline","private","0",5.21146679055849,50.5091583544324
"83012",0.673972602739726,0,0,"TPL+",34,"male",0,55,6,"diesel","private","0",4.59080064895808,50.5270132424086
"102761",1,0,0,"TPL++",39,"male",1,100,4,"gasoline","private","0",5.57114480505249,49.5803911680315
"137965",1,0,0,"TPL+",39,"male",1,66,5,"gasoline","private","1",3.16175485166965,50.8320313106517
"84171",1,0,0,"TPL",69,"male",10,43,8,"gasoline","private","0",5.04601128749727,50.4872244746992
"12912",1,0,0,"TPL+",70,"female",1,40,9,"gasoline","private","0",4.31248201567497,50.5920632481106
"96301",1,0,0,"TPL",37,"male",5,39,12,"diesel","private","0",4.36024375406355,50.4620091548263
"102932",1,0,0,"TPL",27,"male",0,66,4,"gasoline","private","0",5.80642284754309,49.6176933501103
"105212",1,0,0,"TPL",71,"female",6,65,10,"gasoline","private","1",5.35197635742106,50.1389137368035
"135388",0.550684931506849,0,0,"TPL",27,"female",8,77,11,"gasoline","private","0",3.2647604444955,50.8160163165965
"39437",1,1,134.060818197368,"TPL",53,"male",0,55,5,"diesel","private","0",4.29371923783481,51.0664118626558
"6490",1,0,0,"TPL+",66,"female",0,40,4,"gasoline","private","0",4.39673657191953,50.8706355187769
"104940",1,0,0,"TPL",76,"female",2,43,7,"gasoline","private","0",5.2136702894726,50.0759128781277
"58489",1,1,8.92416689183662,"TPL+",39,"female",14,48,5,"diesel","private","0",5.55664901167823,50.6478075291239
"109029",1,0,0,"TPL+",34,"female",2,40,7,"gasoline","private","0",4.03614560715801,50.5910847883396
"23962",1,0,0,"TPL",39,"male",8,63,9,"diesel","private","0",4.38714643615594,51.2160423671088
"56939",1,0,0,"TPL",43,"male",1,60,8,"gasoline","private","0",5.29033130239204,51.2261296101129
"64100",1,0,0,"TPL",51,"female",11,33,13,"gasoline","private","0",5.6339006576355,50.516332932137
"155304",1,0,0,"TPL",53,"male",0,53,12,"diesel","private","0",4.03509617936571,50.9422882825979
"66158",0.161643835616438,0,0,"TPL",64,"male",1,55,3,"gasoline","private","0",5.25512809509581,50.6945616991522
"78854",1,0,0,"TPL+",47,"female",5,65,2,"gasoline","private","0",5.85509715851826,50.4725958804563
"46211",1,0,0,"TPL",54,"female",10,33,3,"gasoline","private","0",4.52101596897939,50.7719319888291
"45864",1,0,0,"TPL++",52,"male",0,68,4,"gasoline","private","0",4.51257116641149,50.8220566419739
"21578",0.73972602739726,0,0,"TPL",58,"male",4,92,12,"gasoline","private","0",4.37305172273991,50.941116827219
"37847",1,0,0,"TPL",75,"male",0,65,7,"gasoline","work","1",4.35680128300751,51.0545076643261
"39486",1,0,0,"TPL",63,"male",1,43,9,"gasoline","private","0",4.29371923783481,51.0664118626558
"36215",1,0,0,"TPL",40,"male",0,66,7,"gasoline","private","0",4.45285369981568,51.0357334294333
"154718",1,1,141.001836891019,"TPL",41,"female",1,77,1,"diesel","private","0",4.1069137362726,50.9932523030417
"144638",0.928767123287671,0,0,"TPL",53,"male",5,85,6,"gasoline","private","1",3.14281102682167,50.7930459073677
"9804",0.832876712328767,1,4.26376862609972,"TPL+",56,"male",7,55,6,"diesel","private","0",4.35776518057341,50.8542685816753
"126490",1,0,0,"TPL",55,"male",0,44,8,"diesel","private","0",3.77338905250969,50.6353253424878
"137039",1,0,0,"TPL",73,"male",0,58,12,"gasoline","private","0",3.30589838083999,50.8439096861155
"126811",1,0,0,"TPL",55,"female",4,33,12,"gasoline","private","0",3.77338905250969,50.6353253424878
"55413",1,0,0,"TPL",70,"male",0,55,12,"gasoline","private","0",5.46286163699144,50.8458471401089
"33500",1,0,0,"TPL",84,"male",0,53,6,"diesel","private","0",4.56188606580023,51.118992847406
"62034",0.915068493150685,0,0,"TPL+",44,"male",0,66,8,"diesel","private","0",5.63249626518598,50.5859002431813
"76984",1,0,0,"TPL++",54,"male",0,65,2,"gasoline","private","0",5.84419842219759,50.5851528730638
"13098",1,0,0,"TPL",58,"female",0,66,8,"gasoline","private","0",4.39185313648323,50.7105409029163
"147785",0.161643835616438,0,0,"TPL",37,"male",2,33,3,"gasoline","private","0",3.70660884472355,51.0590759805841
"160697",0.0136986301369863,1,460.834062553452,"TPL",51,"male",1,85,3,"diesel","private","0",3.61771259220174,51.0163062233898
"39695",1,1,549.877416652,"TPL",44,"male",1,82,11,"gasoline","private","0",4.29371923783481,51.0664118626558
"8260",1,0,0,"TPL",59,"male",0,40,11,"gasoline","private","0",4.34955262090934,50.7902360699353
"107919",1,0,0,"TPL",58,"female",0,33,10,"gasoline","private","0",3.88961109588411,50.5257236368601
"13329",1,0,0,"TPL",57,"male",1,32,11,"gasoline","private","0",4.39185313648323,50.7105409029163
"108624",1,0,0,"TPL+",51,"male",5,74,5,"gasoline","private","0",4.03614560715801,50.5910847883396
"49081",1,0,0,"TPL++",32,"male",1,110,2,"gasoline","work","0",4.83082554179662,50.8356809031453
"141009",1,0,0,"TPL",39,"male",1,66,6,"gasoline","private","0",3.41484805138048,50.8790464429861
"67374",1,0,0,"TPL+",56,"male",0,66,6,"gasoline","private","0",5.32855469110446,50.684993359578
"87601",1,0,0,"TPL",81,"male",0,25,21,"gasoline","private","0",4.65402260534755,50.3333116225541
"85660",1,0,0,"TPL+",44,"male",0,40,7,"diesel","private","0",5.04139965945661,50.4229482270987
"130968",0.668493150684932,0,0,"TPL",26,"male",8,44,4,"gasoline","private","0",3.20141248588086,51.2341856537094
"848",1,0,0,"TPL++",30,"female",0,50,3,"diesel","private","1",4.35522299485413,50.8453864646626
"59511",1,0,0,"TPL+",59,"male",0,42,8,"diesel","private","0",5.55664901167823,50.6478075291239
"150932",0.315068493150685,0,0,"TPL",44,"female",8,62,15,"diesel","private","0",4.1502097937052,51.1714865860244
"155917",1,0,0,"TPL",69,"male",0,51,16,"gasoline","private","0",4.03509617936571,50.9422882825979
"47863",0.457534246575342,0,0,"TPL++",40,"male",0,55,1,"diesel","private","0",4.81041308616013,50.8872875707894
"131354",1,0,0,"TPL",49,"female",0,29,14,"gasoline","private","0",3.20141248588086,51.2341856537094
"65787",1,0,0,"TPL",37,"male",14,50,3,"diesel","work","0",5.06153036144212,50.6667385239136
"13300",1,0,0,"TPL+",55,"female",1,66,2,"gasoline","private","0",4.39185313648323,50.7105409029163
"11826",1,0,0,"TPL",46,"male",1,44,6,"gasoline","private","0",4.84869854551243,50.7291141313659
"150142",1,0,0,"TPL",45,"male",2,33,12,"gasoline","private","0",3.79774906055494,51.0449161277219
"54007",1,0,0,"TPL+",46,"male",7,85,7,"gasoline","private","0",5.7002929484864,51.0365035978357
"34539",1,0,0,"TPL",28,"female",10,49,11,"gasoline","private","0",4.50230387556108,51.0963645327519
"137976",1,0,0,"TPL",51,"male",11,38,8,"gasoline","private","0",3.16175485166965,50.8320313106517
"159301",1,0,0,"TPL",23,"female",8,55,2,"gasoline","private","0",3.60910887596644,50.8538489882237
"12624",1,0,0,"TPL+",63,"female",2,55,4,"gasoline","private","0",4.31248201567497,50.5920632481106
"82152",1,0,0,"TPL+",27,"male",5,42,5,"diesel","private","0",4.60884938799216,50.4469893004344
"108739",1,0,0,"TPL",76,"male",1,51,6,"gasoline","private","0",4.03614560715801,50.5910847883396
"149170",1,1,660.809768988024,"TPL",27,"male",5,61,3,"gasoline","private","0",3.70660884472355,51.0590759805841
"53643",1,0,0,"TPL",67,"male",1,46,9,"gasoline","private","0",5.65801844202716,50.9740152578853
"16234",0.819178082191781,1,76.1528908103391,"TPL+",26,"male",11,33,6,"gasoline","private","0",4.17854723478253,50.6906257739008
"83568",1,0,0,"TPL",67,"male",0,55,2,"gasoline","private","0",4.6645370866217,50.4722649921733
"23458",1,0,0,"TPL",75,"male",0,80,20,"gasoline","private","0",4.42178302488719,50.9794003304997
"113672",1,1,192.563690043852,"TPL+",29,"male",8,66,8,"diesel","private","0",4.08024325953923,50.4333637353578
"121046",1,1,179.326175820961,"TPL+",65,"male",0,40,1,"gasoline","private","0",3.84709292634997,50.4384093720054
"135440",1,0,0,"TPL",30,"female",3,66,7,"gasoline","private","0",3.2647604444955,50.8160163165965
"37810",1,0,0,"TPL++",74,"male",0,66,3,"gasoline","private","0",4.35680128300751,51.0545076643261
"48318",1,0,0,"TPL",26,"female",7,55,10,"gasoline","private","1",5.07277666031881,51.003202852876
"64608",1,0,0,"TPL+",42,"male",22,52,3,"diesel","work","0",5.53668545331594,50.4415051159038
"83583",1,0,0,"TPL+",42,"male",2,41,8,"gasoline","private","0",4.6645370866217,50.4722649921733
"100322",1,0,0,"TPL+",75,"male",0,82,4,"gasoline","private","0",4.24410041644813,50.2227278852773
"84082",1,1,957.017741739568,"TPL",38,"female",1,61,10,"gasoline","private","0",5.04601128749727,50.4872244746992
"70310",1,1,70.3769716831227,"TPL",32,"female",1,50,7,"diesel","private","0",5.34862004913753,50.5973117192636
"127033",1,0,0,"TPL+",50,"male",2,51,7,"diesel","private","0",3.77338905250969,50.6353253424878
"146547",0.613698630136986,0,0,"TPL",27,"female",10,51,7,"diesel","private","0",3.70660884472355,51.0590759805841
"42696",1,0,0,"TPL",46,"male",3,51,7,"diesel","private","0",4.61647083197372,51.3365001038593
"153762",1,0,0,"TPL",57,"male",0,54,10,"gasoline","work","1",4.07913037498227,51.0282144116403
"36032",1,0,0,"TPL",46,"male",1,60,12,"gasoline","private","0",4.42120677431875,51.1567505132737
"83655",1,1,1695.71565621134,"TPL+",42,"male",5,55,6,"diesel","private","0",4.6645370866217,50.4722649921733
"109634",1,0,0,"TPL",48,"male",0,41,12,"gasoline","private","0",3.87474675433954,50.390620653242
"73259",1,0,0,"TPL",53,"male",5,38,10,"gasoline","private","0",5.64980991250895,50.6294126673641
"40062",1,0,0,"TPL+",47,"male",0,42,9,"diesel","private","0",4.23104105710746,51.0959392503027
"153490",0.504109589041096,0,0,"TPL",39,"female",0,33,9,"gasoline","private","0",4.07913037498227,51.0282144116403
"34288",1,0,0,"TPL++",44,"male",2,50,7,"diesel","work","0",4.43303469118087,51.1241700659129
"77566",0.504109589041096,0,0,"TPL++",56,"male",0,51,3,"diesel","private","0",5.92242165809237,50.6032952624744
"10372",0.926027397260274,0,0,"TPL+",33,"male",1,38,9,"diesel","work","1",4.45293167041467,50.7367092025747
"13531",1,0,0,"TPL++",44,"male",0,67,3,"diesel","private","0",4.34681694963428,50.6925313743915
"57823",1,0,0,"TPL",42,"female",1,43,7,"diesel","private","0",5.25397346354386,51.1214896780971
"1035",1,0,0,"TPL+",42,"male",0,66,2,"diesel","work","0",4.35522299485413,50.8453864646626
"96532",1,0,0,"TPL",69,"male",4,29,2,"gasoline","private","0",4.51024082354512,50.3976313863189
"70985",1,0,0,"TPL",26,"female",9,33,8,"gasoline","private","0",5.21146679055849,50.5091583544324
"15185",0.83013698630137,0,0,"TPL",31,"female",9,48,11,"gasoline","private","0",4.48049044453812,50.6074339131855
"41219",1,0,0,"TPL++",66,"male",0,44,1,"gasoline","private","0",4.45712796752928,51.3993340843294
"58180",1,0,0,"TPL",27,"female",11,66,6,"diesel","private","0",5.55664901167823,50.6478075291239
"155883",1,1,877.121658705153,"TPL",53,"male",2,48,12,"gasoline","private","0",4.03509617936571,50.9422882825979
"137848",1,0,0,"TPL+",34,"male",13,53,11,"diesel","private","0",3.16175485166965,50.8320313106517
"108803",0.638356164383562,0,0,"TPL",65,"male",4,47,9,"diesel","private","0",4.03614560715801,50.5910847883396
"94803",0.495890410958904,0,0,"TPL",51,"male",0,44,2,"gasoline","private","0",4.31082770229253,50.4122269967164
"41430",1,0,0,"TPL++",55,"male",8,43,3,"diesel","work","0",4.48885510893466,51.3101826812241
"159616",1,0,0,"TPL",56,"male",1,49,33,"gasoline","private","0",3.51822877938681,50.9167386627353
"79312",1,0,0,"TPL+",43,"male",0,65,7,"gasoline","private","0",5.68972919383952,50.4581107633989
"50356",0.216438356164384,0,0,"TPL",30,"male",1,66,6,"gasoline","private","0",5.33206648847456,50.9274578648141
"138355",1,0,0,"TPL+",35,"male",0,100,13,"gasoline","private","1",3.4364983332799,50.7781560852123
"68107",1,0,0,"TPL+",60,"male",2,47,6,"diesel","private","0",5.42923359281155,50.5974461281429
"63014",1,0,0,"TPL++",73,"male",0,55,3,"gasoline","private","0",5.50056737527412,50.5831880293416
"22969",1,0,0,"TPL+",50,"male",1,65,4,"gasoline","private","0",4.45976387653786,50.8456835721594
"10112",1,1,762.867533137167,"TPL+",40,"female",10,41,12,"gasoline","private","0",4.58465543792084,50.7161086742442
"19222",1,0,0,"TPL+",30,"female",2,44,12,"gasoline","private","0",4.16818438378405,50.8735514486511
"115807",1,0,0,"TPL+",64,"male",0,54,9,"gasoline","private","0",4.25662908816494,50.5269114727013
"133680",0.413698630136986,0,0,"TPL+",41,"female",0,43,9,"gasoline","private","0",2.9141331178341,51.2104512001652
"56208",1,0,0,"TPL++",24,"male",5,77,2,"diesel","private","0",5.20488167274324,50.8121437884581
"69594",1,0,0,"TPL",46,"male",2,39,9,"gasoline","private","0",5.52959295206496,50.7166312532234
"29802",1,0,0,"TPL+",35,"female",1,38,8,"diesel","private","0",4.64538102760059,51.2102707831301
